"HOUSEID","PERSONID","WTPERFIN","WTPERFIN5D","WTPERFIN2D","R_AGE","R_SEX","R_RELAT","WORKER","DRIVER","R_RACE","GCDWORK","OUTOFTWN","USEPUBTR","R_RACE_IMP","R_HISP","PROXY","WHOPROXY","EDUC","LAST30_TAXI","LAST30_RDSHR","LAST30_ESCT","LAST30_PT","LAST30_MTRC","LAST30_WALK","LAST30_BIKE","LAST30_BKSHR","TAXISERVICE","RIDESHARE22","ESCOOTERUSED","PTUSED","TRNPASS","MCTRANSIT","WALKTRANSIT","BIKETRANSIT","BIKESHARE22","USAGE1","USAGE2_1","USAGE2_2","USAGE2_3","USAGE2_4","USAGE2_5","USAGE2_6","USAGE2_7","USAGE2_8","USAGE2_9","USAGE2_10","QACSLAN1","QACSLAN3","PAYPROF","PRMACT","EMPLOYMENT2","DRIVINGOCCUPATION","DRIVINGVEHICLE","WRKLOC","WKFMHM22","WRKTRANS","EMPPASS","SCHOOL1","STUDE","SCHTYP","SCHOOL1C","SCHTRN1","DELIVER","DELIV_GOOD","DELIV_FOOD","DELIV_GROC","DELIV_PERS","RET_HOME","RET_PUF","RET_AMZ","RET_STORE","MEDCOND","MEDCOND6","W_CANE","W_WKCR","W_VISIMP","W_SCCH","W_CHAIR","W_NONE","CONDTRAV","CONDRIDE","CONDNIGH","CONDRIVE","CONDPUB","CONDSPEC","CONDSHARE","CONDNONE","CONDRF","FRSTHM","PARK","PARKHOME","PARKHOMEAMT","PARKHOMEAMT_PAMOUNT","PARKHOMEAMT_PAYTYPE","SAMEPLC","COV1_WK","COV1_SCH","COV1_PT","COV1_OHD","COV2_WK","COV2_SCH","COV2_PT","COV2_OHD","CNTTDTR","R_SEX_IMP","NUMADLT","HOMEOWN","RAIL","CENSUS_D","CENSUS_R","HH_HISP","DRVRCNT","CDIVMSAR","HHFAMINC","HH_RACE","HHSIZE","HHVEHCNT","LIF_CYC","MSACAT","MSASIZE","TRAVDAY","URBAN","URBANSIZE","URBRUR","TDAYDATE","WRKCOUNT","STRATUMID","HHFAMINC_IMP","WBHUR","SBHUR","WTHTNRNT","WTPPOPDN","WTRESDN","WTEEMPDN","WBHTNRNT","WBPPOPDN","WBRESDN","STHTNRNT","STPPOPDN","STRESDN","STEEMPDN","SBHTNRNT","SBPPOPDN","SBRESDN","HBHUR","HTHTNRNT","HTPPOPDN","HTRESDN","HTEEMPDN","HBHTNRNT","HBPPOPDN","HBRESDN"
"9000013099","01",6390.1741454,8505.5352725,0,38,"01","07","01","01","01",-9,"02","02","01","02","01","-1","06","02","02","02","02","02","01","02","-1",-1,-1,-1,-1,"-1",-1,10,-1,-1,"01","02","02","02","02","02","02","02","01","02","02","02","-1","01","-1",45,"02","-1","03","04","-1","-1","02","-1","-1","-1","-1",15,15,-9,-9,-9,-9,-9,-9,2,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","03","-1","03","01","02","-1","-8","02",2,"01",2,"01","01","01","01","02",2,"11","11","01",2,2,"02","01","04","04","01","04","01","202202",2,"1021","11","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","04","20","05","03","06","01","04","02"
"9000013099","02",3288.328628,5180.679913,0,32,"02","01","01","01","01",9.72926064558026,"02","02","01","02","02","01","07","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",40,"02","-1","01","01","03","-1","02","-1","-1","-1","-1",10,10,-9,-9,-9,-9,-9,-9,-9,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-7","02","-1","03","01","-1","-1","01","02",0,"02",2,"01","01","01","01","02",2,"11","11","01",2,2,"02","01","04","04","01","04","01","202202",2,"1021","11","04","-1","20","05","04","06","20","05","01","-1","-1","-1","-1","-1","-1","-1","04","20","05","03","06","01","04","02"
"9000013104","01",21226.894778,28051.873102,0,50,"01","07","02","01","02",-1,"02","02","02","02","01","-1","04","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","02","97",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",5,3,0,0,0,0,0,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-8","-1","-1","03","04","-1","-1","02","-1",0,"01",3,"01","01","01","01","02",3,"13","06","02",3,3,"02","03","03","03","01","03","01","202202",0,"1021","06","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","04","20","04","03","05","20","04","03"
"9000013104","02",21274.656014,29003.412933,0,51,"02","01","02","01","02",-1,"02","02","02","02","01","-1","05","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","01","02","97",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",6,6,0,0,0,0,0,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-8","-1","-1","03","03","-1","-1","01","01",0,"02",3,"01","01","01","01","02",3,"13","06","02",3,3,"02","03","03","03","01","03","01","202202",0,"1021","06","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","04","20","04","03","05","20","04","03"
"9000013104","03",29707.947501,40142.772587,0,22,"02","06","02","01","02",-1,"02","02","02","02","01","-1","03","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","02","97",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",9,9,2,0,0,0,0,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-8","-1","-1","03","03","-1","-1","02","01",0,"02",3,"01","01","01","01","02",3,"13","06","02",3,3,"02","03","03","03","01","03","01","202202",0,"1021","06","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","04","20","04","03","05","20","04","03"
"9000013122","01",15495.302694,0,53610.8405179422,69,"02","07","01","01","01",-9,"02","02","01","02","01","-1","06","02","02","02","02","02","01","02","-1",-1,-1,-1,-1,"-1",-1,10,-1,-1,"01","02","02","02","02","01","02","02","02","02","02","02","-1","01","-1",50,"01","01","01","04","-1","-1","02","-1","-1","-1","-1",4,2,0,1,0,0,0,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","02","-1","-1",-1,"-1","-1","03","-1","03","01","01","-1","01","01",3,"02",3,"01","02","01","01","02",3,"13","11","01",3,2,"10","03","03","07","04","06","02","202203",2,"1021","11","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","20","02","01","03","30","02","01"
"9000013122","02",13989.768341,0,49538.1052192952,74,"01","01","02","01","01",-1,"02","02","01","02","02","01","07","02","02","02","02","02","01","02","-1",-1,-1,-1,-1,"-1",-1,5,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","02","05",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",1,0,0,1,0,0,0,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","-1","-1",-1,"-1","-1","-1","-1","03","01","-1","-1","02","01",4,"01",3,"01","02","01","01","02",3,"13","11","01",3,2,"10","03","03","07","04","06","02","202203",2,"1021","11","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","20","02","01","03","30","02","01"
"9000013122","03",9628.0421235,0,21282.8882692999,33,"02","02","01","01","01",41.3459278221648,"02","02","01","02","02","01","07","02","02","02","02","02","01","02","-1",-1,-1,-1,-1,"-1",-1,2,-1,-1,"01","02","02","02","02","01","02","02","01","02","02","02","-1","01","-1",38,"02","-1","02","02","01","-1","02","-1","-1","-1","-1",6,4,0,2,0,0,0,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","08","03","-1","03","01","01","-1","01","02",0,"02",3,"01","02","01","01","02",3,"13","11","01",3,2,"10","03","03","07","04","06","02","202203",2,"1021","11","03","-1","70","05","04","07","70","05","04","-1","-1","-1","-1","-1","-1","-1","01","20","02","01","03","30","02","01"
"9000013145","01",22699.392354,0,131559.49913614,57,"02","07","01","01","01",-9,"02","02","01","02","01","-1","05","02","02","02","02","02","01","02","-1",-1,-1,-1,-1,"-1",-1,4,-1,-1,"01","02","02","02","02","02","02","02","02","01","01","02","-1","01","-1",30,"02","-1","03","04","-1","-1","02","-1","-1","-1","-1",1,0,0,0,0,0,0,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","04","-1","03","01","-1","-1","-8","-8",3,"02",1,"02","01","01","01","02",1,"11","06","01",1,1,"01","01","04","07","01","04","01","202202",1,"1021","06","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","05","03","02","04","30","03","02"
"9000013148","01",2071.0653552,4249.8993525,0,69,"01","07","02","01","01",-1,"02","02","01","02","01","-1","06","02","02","02","02","02","01","01","02",-1,-1,-1,-1,"-1",-1,10,1,-1,"01","02","02","02","02","02","02","02","02","01","02","02","-1","02","05",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",2,1,-9,-9,-9,-9,-9,-9,-9,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-7","-1","-1","03","02","-1","-1","-8","-1",0,"01",2,"01","02","01","01","02",2,"13","06","01",2,2,"10","03","02","06","04","06","02","202202",0,"1022","06","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","05","01","01","01","30","02","01"
"9000013148","02",2052.6222769,4417.7163333,0,62,"02","01","02","01","01",-1,"02","02","01","02","01","-1","05","02","02","02","02","02","01","02","-1",-1,-1,-1,-1,"-1",-1,5,-1,-1,"01","02","02","02","02","02","02","02","02","01","02","02","-1","02","05",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",0,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-7","-1","-1","03","02","-1","-1","-8","-1",0,"02",2,"01","02","01","01","02",2,"13","06","01",2,2,"10","03","02","06","04","06","02","202202",0,"1022","06","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","05","01","01","01","30","02","01"
"9000013158","01",12181.077229,15041.585637,0,86,"01","07","02","01","01",-1,"02","02","01","02","01","-1","03","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"01","02","02","02","02","02","02","02","02","01","01","02","-1","02","05",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",6,5,-9,-9,1,-9,-9,2,3,"02","-1","-1","-1","-1","-1","-1","-1","01","02","01","02","02","02","02","02","02","01","02","-1","-1",-1,"-1","-1","-1","-1","04","02","-1","-1","-1","-1",2,"01",2,"02","02","01","01","02",2,"12","05","01",2,2,"10","02","04","04","04","06","02","202202",0,"1021","05","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","05","02","02","03","01","02","02"
"9000013158","02",12208.485067,15551.807104,0,81,"02","01","02","01","01",-1,"02","02","01","02","01","-1","03","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"01","02","02","02","02","02","02","02","02","01","01","02","-1","02","05",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",5,5,-9,-9,-9,-9,-9,3,-9,"02","-1","-1","-1","-1","-1","-1","-1","01","02","01","02","02","02","02","02","02","01","02","-1","-1",-1,"-1","-1","-1","-1","04","02","-1","-1","-1","-1",3,"02",2,"02","02","01","01","02",2,"12","05","01",2,2,"10","02","04","04","04","06","02","202202",0,"1021","05","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","05","02","02","03","01","02","02"
"9000013164","01",7467.3287925,8707.2722393,0,40,"01","07","02","01","01",-1,"02","02","01","02","01","-1","04","02","02","02","01","02","01","02","-1",-1,-1,-1,1,"02",-1,23,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","02","02",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",7,6,1,0,0,0,0,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","-1","-1","02","02","-1","-1","-1","-1",3,"01",8,"03","02","01","01","02",2,"13","05","01",8,1,"02","03","01","03","01","01","01","202202",1,"1021","05","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","50","06","05","07","70","06","06"
"9000013164","02",11257.434162,12510.036931,0,33,"01","06","02","02","01",-1,"02","02","01","02","01","-1","04","02","02","02","02","02","01","02","-1",-1,-1,-1,-1,"-1",-1,20,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","02","02",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",0,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-1","-1","-1","04","04","-1","-1","-1","-1",3,"01",8,"03","02","01","01","02",2,"13","05","01",8,1,"02","03","01","03","01","01","01","202202",1,"1021","05","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","50","06","05","07","70","06","06"
"9000013164","03",2740.5410126,3250.7842741,0,41,"01","06","02","01","01",-1,"02","02","01","02","01","-1","04","02","02","02","02","02","01","02","-1",-1,-1,-1,-1,"-1",-1,23,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","02","02",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",0,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","97","-1","-1","04","04","-1","-1","-1","-1",0,"01",8,"03","02","01","01","02",2,"13","05","01",8,1,"02","03","01","03","01","01","01","202202",1,"1021","05","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","50","06","05","07","70","06","06"
"9000013164","04",2740.5410126,3250.7842741,0,41,"01","06","02","02","01",-1,"02","02","01","02","01","-1","04","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","02","02",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",0,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","97","-1","-1","04","04","-1","-1","-1","-1",0,"01",8,"03","02","01","01","02",2,"13","05","01",8,1,"02","03","01","03","01","01","01","202202",1,"1021","05","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","50","06","05","07","70","06","06"
"9000013164","05",13568.33939,16771.857748,0,38,"01","06","01","02","01",2.38783725700582,"02","02","01","02","01","-1","03","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",30,"-1","-1","01","01","01","-1","02","-1","-1","-1","-1",0,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-1","02","-1","02","02","-1","-1","-1","-1",2,"01",8,"03","02","01","01","02",2,"13","05","01",8,1,"02","03","01","03","01","01","01","202202",1,"1021","05","02","-1","30","02","02","03","20","02","01","-1","-1","-1","-1","-1","-1","-1","03","50","06","05","07","70","06","06"
"9000013164","06",3450.2526955,4235.8335483,0,31,"01","06","02","02","01",-1,"02","02","01","02","01","-1","02","02","02","02","02","02","01","02","-1",-1,-1,-1,-1,"-1",-1,18,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","02","02",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",0,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","97","-1","-1","02","02","-1","-1","-1","-1",0,"01",8,"03","02","01","01","02",2,"13","05","01",8,1,"02","03","01","03","01","01","01","202202",1,"1021","05","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","50","06","05","07","70","06","06"
"9000013164","07",2613.7989892,3160.0927661,0,30,"01","06","02","02","01",-1,"02","02","01","02","01","-1","04","02","02","02","02","02","01","02","-1",-1,-1,-1,-1,"-1",-1,20,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","02","02",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",0,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-8","-1","-1","02","02","-1","-1","-1","-1",0,"01",8,"03","02","01","01","02",2,"13","05","01",8,1,"02","03","01","03","01","01","01","202202",1,"1021","05","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","50","06","05","07","70","06","06"
"9000013164","08",3450.2526955,4235.8335483,0,33,"01","06","02","02","01",-1,"02","02","01","02","01","-1","03","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","02","02",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",0,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-7","-1","-1","02","02","-1","-1","-1","-1",0,"01",8,"03","02","01","01","02",2,"13","05","01",8,1,"02","03","01","03","01","01","01","202202",1,"1021","05","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","50","06","05","07","70","06","06"
"9000013165","01",11618.689562,0,63412.3717630795,35,"01","07","01","01","02",3.30264174609648,"02","02","02","02","01","-1","05","01","02","02","02","01","01","02","-1",2,-1,-1,-1,"-1",1,5,-1,-1,"01","02","02","02","02","02","02","02","01","02","01","02","-1","02","01",40,"01","02","02","01","01","-1","02","-1","-1","-1","-1",5,-9,5,-9,-9,0,0,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","-1","-1",-1,"-1","97","03","-1","04","02","01","-1","-1","-1",0,"01",1,"03","01","01","01","02",1,"11","05","02",1,3,"01","01","05","01","01","04","01","202201",1,"1021","05","04","-1","20","04","03","06","40","05","04","-1","-1","-1","-1","-1","-1","-1","03","40","06","05","07","40","07","07"
"9000013167","01",5096.5772714,6335.1967987,0,64,"02","07","02","01","01",-1,"02","02","01","02","01","-1","06","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"01","01","02","02","02","02","02","01","02","02","01","02","-1","02","97",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",12,8,4,-9,-9,0,0,0,0,"01","01","02","02","02","02","02","01","01","01","02","02","02","02","02","02","02","01","-1","-1","-1",-1,"-1","97","-1","-1","04","01","-1","-1","-1","-8",0,"02",3,"01","01","01","01","02",3,"11","08","01",4,2,"04","01","05","02","01","04","01","202202",2,"1021","08","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","04","30","05","04","06","30","05","04"
"9000013167","02",12334.181333,16345.825421,0,34,"01","05","01","01","01",-9,"02","02","01","02","02","01","04","02","02","02","02","02","01","02","-1",-1,-1,-1,-1,"-1",-1,1,-1,-1,"01","02","02","02","02","02","02","02","02","02","01","02","-1","01","-1",40,"02","-1","01","01","04","-1","02","-1","-1","-1","-1",6,4,2,-9,-9,0,0,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-1","03","-1","04","01","01","-1","-1","02",4,"01",3,"01","01","01","01","02",3,"11","08","01",4,2,"04","01","05","02","01","04","01","202202",2,"1021","08","-9","-1","-9","-9","-9","-9","-9","-9","-9","-1","-1","-1","-1","-1","-1","-1","04","30","05","04","06","30","05","04"
"9000013167","03",12361.933661,16900.287645,0,33,"02","02","01","01","01",-9,"02","02","01","02","02","01","05","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"01","02","02","02","02","02","02","02","02","02","01","02","-1","01","-1",40,"02","-1","01","01","03","-1","02","-1","-1","-1","-1",20,9,8,3,0,0,0,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-1","02","-1","04","01","-1","-1","-1","01",2,"02",3,"01","01","01","01","02",3,"11","08","01",4,2,"04","01","05","02","01","04","01","202202",2,"1021","08","-9","-1","-9","-9","-9","-9","-9","-9","-9","-1","-1","-1","-1","-1","-1","-1","04","30","05","04","06","30","05","04"
"9000013183","01",33864.053572,42220.470902,0,32,"02","07","01","01","01",0.930642449040418,"02","02","01","02","01","-1","05","02","02","02","02","02","01","01","02",-1,-1,-1,-1,"-1",-1,15,10,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",40,"02","-1","02","01","01","-1","02","-1","-1","-1","-1",50,45,0,5,-9,-9,3,1,-9,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","02","-1","04","02","-1","-1","-1","-1",2,"02",2,"01","02","01","01","02",2,"13","07","01",6,2,"06","03","03","05","01","02","01","202203",2,"1021","07","04","-1","20","04","03","05","30","04","03","-1","-1","-1","-1","-1","-1","-1","02","20","03","02","04","30","01","02"
"9000013183","02",28793.592271,33441.815966,0,40,"01","01","01","01","01",-9,"02","02","01","02","01","-1","05","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"01","02","02","02","02","02","02","02","01","02","02","02","-1","01","-1",30,"02","-1","03","04","-1","-1","02","-1","-1","-1","-1",2,2,-9,-9,-9,-9,-9,-9,-9,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","02","-1","04","02","-1","-1","-1","-1",4,"01",2,"01","02","01","01","02",2,"13","07","01",6,2,"06","03","03","05","01","02","01","202203",2,"1021","07","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","20","03","02","04","30","01","02"
"9000013183","03",38099.460052,41065.159658,0,12,"01","02","-1","-1","01",-1,"02","02","01","01","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","-1","-1",-1,"-1","-1","-1","-1","-1","-1","01","01","01","-1","20",-1,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-1","-1","02","04","04","-1","-1","-1","-1",4,"01",2,"01","02","01","01","02",2,"13","07","01",6,2,"06","03","03","05","01","02","01","202203",2,"1021","07","-1","04","-1","-1","-1","-1","-1","-1","-1","20","04","03","05","20","04","03","02","20","03","02","04","30","01","02"
"9000013183","04",38099.460052,41065.159658,0,11,"01","02","-1","-1","01",-1,"02","02","01","01","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","-1","-1",-1,"-1","-1","-1","-1","-1","-1","01","01","01","-1","18",-1,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-1","-1","02","04","02","-1","-1","-1","-1",4,"01",2,"01","02","01","01","02",2,"13","07","01",6,2,"06","03","03","05","01","02","01","202203",2,"1021","07","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","20","03","02","04","30","01","02"
